sentence_1	sentence_2	score
Shares jumped almost 7 percent in pre-open trading, rising to $18.26 from $17.05 at Tuesday's close.	Shares in Microsoft slipped 47 percent in afterhours trade to 2754 from a Nasdaq close of 2891	0.5128729939460754
A person is dicing an onion.	A person is slicing an onion	0.6842675805091858
A cartoon woman dives into a pool.	A cartoon woman is diving off a board	0.6893549561500549
Turkish Search Ends as Last Missing Miners Found	Egypts Brotherhood as Beleaguered as Its Leader	0.302153080701828
Assembly meets amid Chavez crisis	Venezuela assembly meets amid Chavez health crisis	0.7530143857002258
French-led troops close in on Timbuktu	Three NATO soldiers killed in Afghanistan	0.4314069449901581
What is a girl douche?	The girl is on a swing	0.32582393288612366
The lady cut up a potatoe.	"Today, we are trying to convey this problem to Russian President Vladimir Putin (news - web sites) and President Bush (news - web sites)."	0.10368381440639496
Shelley's office released signature counts late Friday and said counties had reported counting 575,926 signatures so far.	Shelleys office reported Friday that 575926 signatures have been reported to him	0.6594792604446411
After that, college President Paul Pribbenow told him to wrap up his speech.	OMG Einstein didnt go to college	0.5492326617240906
A man and and woman are running together, holding hands.	A man and a woman shake hands	0.6241461038589478
The SIA says the DRAM market is expected to grow 2.9 percent to $15.7 billion in 2003 and 43 percent to $22.5 billion in 2004.	The Americas market will decline 21 percent to 306 billion in 2003 and then grow 157 percent to 354 billion in 2004	0.5892065167427063
Some 14,000 customers were without power in the area, Oklahoma Gas and Electric said.	About 38000 OGE Energy Corp customers are without power the company said on its Web site	0.6361188888549805
Hospitals and the Red Cross appealed to blood donors yesterday.	I really liked him and I still do Cohen Alon told the Herald yesterday	0.15435919165611267
US bans carry-on liquids on direct flights to Russia	FAA continues ban on US flights to Tel Aviv	0.6735463738441467
The man is talking on the phone.	A man is talking on a phone	0.6989099383354187
Another said its members would continue to call the more than 50 million phone numbers on the Federal Trade Commission's list.	Meantime the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list	0.6313945055007935
A man and woman are posing for the camera.	A man and woman stand smiling for camera	0.6663603782653809
US seeks to reassure wary Gulf allies over Iran deal	US allies to set demands for Iran nuclear talks	0.7177810668945312
A man is emptying a plastic container.	China stocks open higher Monday	0.12076794356107712
Powerful 6.9 quake strikes off California coast	69 magnitude earthquake hits New Zealand	0.6543875932693481
A man is dancing in rain.	A man and woman is dancing in the rain	0.7304527163505554
A man is playing a flute in a band.	A man is playing the flute	0.7086158394813538
Did the transaction take place?	Why did that transaction take place	0.6590386629104614
Three dead, including gunman, in Maryland mall shooting	A person wearing a bike helmet talks on a cell phone.	0.05800206959247589
A group of people sitting around a desk.	The large beige dog is running through the grass.	0.12987500429153442
Brian Brabazon said his son would get upset but then turn around and befriend his taunters.	in september 2007 the united states signed an accord with jordan aimed at supporting the peaceful development of jodran's new nuclear program.	0.1337604820728302
A woman dips a shrimp in batter.	A woman peels shrimp	0.7144513726234436
Snowden sees 'no chance' for US fair trial	Theres no chance of a fair trial	0.6283687353134155
Australian PM Gillard set to win leadership challenge	Australia leader ousted in snap leadership vote	0.6676756143569946
A group of people are dancing.	a group of people dancing	0.7198042869567871
Umm the California was a cargo ship I dont care what the article says.	North Korean cargo reveals missile repair trade with Cuba	0.2309981882572174
A small boy in a bathrobe is sitting in a metal chair.	A boy in a robe sits in a chair	0.683061420917511
A man walks down a staircase.	A man walks down a path	0.6783550977706909
Hurricane Sandy Closes in on US East Coast	Top Diplomats Meet in Munich at Critical Time	0.5831212997436523
Evacuation went smoothly, although passengers weren't told what was going on, Hunt said.	In Vienna the International Atomic Energy Agency said on Monday ElBaradei had accepted Irans invitation but said no date had yet been set	0.15348803997039795
Queen visits London soldier attack scene	Islamists attack Malian troops in Gao	0.5351539850234985
The Rev. John Johnston, 64, was charged with aggravated harassment in the phone call case and with criminal possession of a weapon, according to a police statement.	The priest the Rev John F Johnston 64 of 35th Avenue in Jackson Heights was charged with aggravated harassment and criminal possession of a weapon	0.6661175489425659
A white and red bus traveling on the street.	north korea has claimed nuclear ambitions and currently north korea is reported to have missiles aimed at japan. 	0.07758878171443939
Syrian rebel groups battle each other in north	A battle to retake north Mali Hundreds of French troops drive back alQaidalinked rebels	0.5738103985786438
He said: “They were an inspirational couple, selfless and courageous.	They were an inspirational couple selfless and courageous said the Oscarwinning film director	0.6497595310211182
Five cows grazing in a snow covered field.	George Zimmerman Verdict Propels Cable News Into Talkradio Mode	0.11316091567277908
someone is slicing a vegetable.	A white jeep parked in front of a store.	0.057140178978443146
The black dog wearing a red collar shakes water off.	a wet black dog with a red collar is in the river	0.6961523294448853
London-based NCRI official Ali Safavi told Reuters: "We condemn this raid, which is in our view illegal and morally and politically unjustifiable."	The American decision provoked an angry reaction from the European Commission which described the move as legally unwarranted economically unfounded and politically unhelpful	0.4514835774898529
Assembly meets amid Chavez crisis	Putin Annan meet on Syria crisis	0.6696725487709045
UK's Prince Philip hospitalized	Santorums 3yearold daughter hospitalized	0.6176692247390747
The girls danced on the stage.	A white and brown dog appears to be walking on the water.	0.06156720966100693
A woman is peeling shrimp.	A woman is deveining shrimp	0.7005739212036133
The covert war in Pakistan	this is NOT a war deployment	0.41936054825782776
Israeli lightly hurt by stones in West Bank	5 hurt in Gaza City car accident	0.6191356182098389
Express Scripts ESRX.O shares fell 3.6 percent to close at $66.89 on the Nasdaq.	Vivendi shares closed 38 percent up in Paris at 1578 euros	0.5426854491233826
A living room with table, chair and sofa alongside a large palm.	A black and white photo of a living room with a large window sofa and chair	0.6632938981056213
Russia responds to Ukraine ceasefire	Israel and Hamas to observe brief Gaza truce	0.6222976446151733
The woman is cutting cooked octopus.	A woman is slicing octopus	0.7064590454101562
zhang stated-- china opposes restricting the peaceful use of nuclear energy by non-nuclear-weapon states on the basis of non-proliferation because the peaceful use of nuclear energy is a crucial objective of the npt. 	iran insists that its nuclear program is for peaceful purposes	0.544999361038208
Sir Richard was speaking after a meeting in London with Australian Tourism Minister Joe Hockey.	The flamboyant entrepreneur flagged the plan after a meeting in London with Australian Tourism Minister Joe Hockey	0.6431083083152771
Egyptian protesters issue Morsi resignation ultimatum	Thai protesters launch Bangkok shutdown	0.6390037536621094
Two girls are jumping high in the air.	a snowboarder jumps into the air	0.5708862543106079
The girl applied face makeup to a man.	A girl is putting on makeup	0.6445860266685486
soviet-built a-135 missile defense system around moscow is obsolete and inefficient.	anatoly sokolov announced sovietbuilt a135 missile defense system around moscow is obsolete and inefficient 	0.6985864639282227
Philippines defers comment on Taiwan fisher attack	The skateboarder gets to the top of the ramp.	0.07368046790361404
Man and woman found dead in Essex hotel swimming pool	Polls close in Egyptian presidential election	0.14719410240650177
Hagel, Dempsey face Congress over defense budget	China says defense budget to rise 112 in 2012	0.498306006193161
Two dogs playing by the shore.	Three dogs play in the shallows next to a rocky shore	0.707391619682312
A young boy riding a bike on a brick road	A young boy is riding a bike	0.7180242538452148
