sentence_1	sentence_2	score
Plaintiffs' attorneys would get $4.1 million of the settlement.	The consumer-confidence index came in at 83.5 in June, down slightly from a revised 83.6 in May, the Conference Board said.	0.033260419964790344
Iran presidential candidate says western sanctions should be broken	Italian journalist picked as presidential candidate	0.49283045530319214
The matter could then be sent to the U.N. Security Council.	He urged Congress to send me the final bill as soon as possible so that I can sign it into law	0.4373597502708435
Senate to vote on moving ahead on Hagel nod	U.S., EU Widen Sanctions On Russia	0
Nigerian MP charged with accepting $3m bribe	Virginias exGov Bob McDonnell wife charged with corruption	0.5387026071548462
8 dead, 11 missing in SW China landslide	9 dead 11 hurt 4 missing in Mont Blanc avalanche	0.6188781261444092
Capello quits as England manager	James Murdoch quits BSkyB	0.5302314758300781
the south african government maintains very good relations with the united states government. 	government spokesman maseko stated that if administrative papers are in order the government of south africa cannot intervene to prevent weapons from being transported through its territory to a neighboring landlocked country 	0.46826884150505066
Israel strikes Syria as tensions rise on weapons	A kitten is playing with a toy.	0.011104829609394073
S.Korea proposes 'final' N.Korea talks over Kaesong	North Korea proposes highlevel talks with US	0.8647286295890808
The men had Pakistani passports and reportedly were seen together at the airport earlier in the evening, law enforcement sources said.	Two Kuwaitis and six Palestinians with Jordanian passports were among the suspects the official said	0.49027660489082336
6.8 quake strikes off Solomon Islands	55magnitude quake hits off Taiwan	0.7541658878326416
President Xi: China to continue help to fight Ebola	Clinton ready to fight for Obama	0.5215602517127991
there is no chance at a fair trial.	Snowden sees no chance for US fair trial	0.664991021156311
A car is driving down the road.	A car is driving along the road	0.7886391878128052
A person is writing with a pencil.	china has been praised especially by the asia-pacific states for efforts to resolve the korean peninsula nuclear issue.	0.031203608959913254
The Cleveland Cavaliers won the right to draft James by winning the NBA's annual lottery Thursday night.	Such was the case Thursday night when the Cleveland Cavaliers won the LeBron James Lottery otherwise known as the NBA draft lottery	0.637630820274353
A boy is running on a beach.	Smugglers in a van chased down a pickup and SUV carrying other smugglers and illegal immigrants, said Pinal County Sheriff Roger Vanderpool.	0.15493911504745483
FAA lifts ban on U.S. flights to Tel Aviv	US bans carryon liquids on direct flights to Russia	0.558010458946228
Curiosity Rover Celebrates 1 Year on Mars	The two dogs are running through the grass.	0.04767564311623573
Israel says it carried out joint missile test with US in Mediterranean	The missile exploded	0.49434250593185425
Evacuation went smoothly, although passengers weren't told what was going on, Hunt said.	Passengers were evacuated smoothly although they were not told what was going on he said	0.6325374245643616
"Cyclopes don't exist" - fine.	Elves dont exist  fine	0.3452855348587036
"It was brazen intimidation to keep people on the reservation," said a Republican who attended but did not want to be named.	A woman is dancing and singing with other women.	0.03821435198187828
Severe Gales As Storm Clodagh Hits Britain	Afghan District Governor Defects To Taliban	0
Boeing airliner crashes in Russia, 50 killed	Dozens killed in Laos plane crash	0.7277771830558777
Medics transport a patient on a stretcher.	A man riding on a threewheeled wheelchair	0.3265484571456909
Ukraine pressured over Kiev clashes	Bombings clashes continue in Syria	0.467396080493927
'No Evidence' In Afghanistan Massacre Case	Minn Terminal Reopens After Bag Causes Evacuation	0
tin foil hat for the sarg, what size do u wear?	tin foil hat for the dog face what size do u wear	0.852607786655426
The woman is riding on the brown horse.	A woman in riding a brown horse	0.7966464757919312
Southwest flights delayed, canceled after computer glitch	Mr. Bankhead said the crime scenes indicated that the killer was "very methodical."	0.031732965260744095
A cat is drinking milk.	A kitten is drinking milk	0.649705708026886
executive director of the arms control association in washington daryl kimball stated the israeli document could affect the debate over india.	executive director of the arms control association in washington daryl kimball stated that the iaea report is 1 in a series of bad signs 	0.6854118704795837
A black, brown and white dog running through a field.	A black and white dog is running through the field	0.6880605816841125
TNK-BP has six oil producing units, five refineries and 2,100 filling stations.	A man is adding oil to car	0.4415002763271332
In Kenya, attackers used 'less is more' strategy	Mall attackers used less is more strategy	0.8430795669555664
Bangladesh Honors Factory Victims	Afghan District Governor Defects To Taliban	0
A boy is upset playing video games.	Two boys on a couch are playing video games	0.6277232766151428
A brown dog splashes in the water while carrying a ball in it's mouth.	A brown dog is playing with a ball in the water	0.7744348049163818
No problem if Mulayam forms Third Front: Congress	The problem is simple	0.38692882657051086
Mitt Romney wins Maryland GOP primary	Romney wins Florida Republican primary	1.0
Seamus Heaney, Irish poet and Nobel winner, dies at 74	Easy Rider star Karen Black dies aged 74	0.5897465348243713
Two men stand with their bicycles outside a shop.	"I'm really excited about going to Cleveland," James told ESPN.com.	0.02119523473083973
Micron's numbers also marked the first quarterly profit in three years for the DRAM manufacturer.	Micron has declared its first quarterly profit for three years	0.8312215805053711
SpaceX docks with International Space Station: Up next, public travel?	Two people sitting on a dock	0.506862461566925
Committee nears final big immigration decisions	Senate Judiciary Committee nearing final big decisions in shaping immigration bill	0.8337640762329102
Norway memorial honours 77 massacre victims	Norway marks anniversary of massacre	0.5424298644065857
A woman is slicing a potato.	A woman is cutting potato	0.5950401425361633
Sadly Ford did accept taxpayer money.	Syrian rebels move command from Turkey to Syria	0.04803517460823059
Telstra applies to list China site in NY	EU puts Hezbollah military wing on terror list	0.361066997051239
I wood have at least asked if a threesome was out of the question.	The question needs to be asked	0.32760196924209595
a man plays his white guitar.	The man played his guitar	0.39331522583961487
After Hughes refused to rehire Hernandez, he complained to the Equal Employment Opportunity Commission.	Lay had refused to turn over the papers asserting his Fifth Amendment right against selfincrimination	0.5991613864898682
Two people are racing a sidecar motorcycle in the mud.	A person is riding a dirt bike in a race on a dirt track	0.6168970465660095
NATO helicopter makes hard landing in E. Afghanistan	A helicopter is landing on a helipad	0.7950177788734436
A white and brown dog is playing tug-o-war.	A white and brown dog playing with a black toy	0.8124508261680603
Republicans had pledged to complete a Medicare drug package by August, then extended it to Oct. 17.	Middle East Iraq 17 Prisoners Escape in Kirkuk	0.36569344997406006
George W. Bush warns against bitter immigration debate	George W Bush weighs into immigration debate	0.663303554058075
The Japanese population is nearly  million.	Volume came to 43966 million shares below 45039 million at the same point Wednesday	0.10171279311180115
Yes, I've assumed that all packaging would be recyclable in my argument.	No argument with Jakarta on boats Abbott	0.08121342211961746
Five NATO soldiers killed in Afghanistan	Benzema faces possible charges in sex-tape case	0.0251904409378767
A brown horse stands in tall grass.	The large brown dog is jumping through the tall grass	0.6198713183403015
Gonzales was found guilty of using excessive force by spraying Olvera with pepper spray.	The jury also found Gonzales guilty of using excessive force by dousing OlveraCarrera with pepper spray	0.8717318773269653
